"Transaction Hash","Blockno","UnixTimestamp","DateTime (UTC)","From","To","ContractAddress","Value_IN(BNB)","Value_OUT(BNB)","CurrentValue @ $579.942519330872/BNB","TxnFee(BNB)","TxnFee(USD)","Historical $Price/BNB","Status","ErrCode","Method"
"0x34ec38effb0cedfa7a6725ea7b40a3c7bbd9099743de98d727dc2c29deb797d6","38062901","1713729923","2024-04-21 20:05:23","0x9399b11efeba50af1105e4f65be9c4d9dd2cea6d","0xb831e554c7960688c61791ff0fa798652f9cf711","","0.000004113660003","0","0.00238568634581046","0.000044282339997","0.0256812118197264","579.86","","","Transfer"
"0x41ac9de560e6b79863b1593ac6d496d364a3649067cb035d7901ccf8e6c1dfa9","38062932","1713730016","2024-04-21 20:06:56","0x65de2cbde24086d7d38b9a9a16706e0685f3f7ed","0xb831e554c7960688c61791ff0fa798652f9cf711","","0.000005567160015","0","0.00322863280461719","0.000059928839985","0.0347552824414776","579.86","","","Transfer"
"0xab5a6f34afa174032ee42d7c506369f29bc91cd3c3f7594f39c619b0ba6a3c3e","38063427","1713731506","2024-04-21 20:31:46","0xa7841a294808e6d2355ddd81c632338bede576fa","0xb831e554c7960688c61791ff0fa798652f9cf711","","0.000004080000009","0","0.00236616548408944","0.000043919999991","0.0254710754437924","579.86","","","Transfer"
"0xeabdd049c4e4c2b4194e7c6f394fc426993d51ceab9b02e0186372909b811e98","38063615","1713732070","2024-04-21 20:41:10","0x9efe18054ac041161ed3b400ff35405747b2caaf","0xb831e554c7960688c61791ff0fa798652f9cf711","","0.000002040000015","0","0.00118308274813412","0.000021959999985","0.0127355377158068","579.86","","","Transfer"
"0x357a0644463e0c2e4a2dfae2ac3e82678bf769c13721fe60af0fbc49b9085c6c","38063730","1713732419","2024-04-21 20:46:59","0x9c093e79a04e0373ffe0d6c470d2e7b6ab283aa0","0xb831e554c7960688c61791ff0fa798652f9cf711","","0.000002040000015","0","0.00118308274813412","0.000021959999985","0.0127355377158068","579.86","","","Transfer"
"0x00759fe9107342cca408bcc6d7ec361be2bd3c6b40255fc7a8882e7ecfd62d8d","38063756","1713732497","2024-04-21 20:48:17","0x9399b11efeba50af1105e4f65be9c4d9dd2cea6d","0xb831e554c7960688c61791ff0fa798652f9cf711","","0.000004114680006","0","0.00238627788892001","0.000044293319994","0.0256875795868488","579.86","","","Transfer"
"0x7fb7ab21ef9abf605cfbb4d00bf305c3e7d2d368cae96d9294381d5e71ece6d7","38063872","1713732845","2024-04-21 20:54:05","0xfea4a244c0524f92d30c11ad1a86b46deac38ead","0xb831e554c7960688c61791ff0fa798652f9cf711","","0.0009783228","0","0.567370989350833","0.0105313572","6.10758182654132","579.86","","","Transfer"
"0x22c34e789432a98be1b12b1f5bbd2cbf7d533f90bd24ec6d1c5769f758ecffab","38064225","1713733904","2024-04-21 21:11:44","0xef556937d85b7872d8f9d93185e0d70543b8dc10","0xb831e554c7960688c61791ff0fa798652f9cf711","","0.000004239800003","0","0.00245884029519886","0.000045640199997","0.026468692569025","579.86","","","Transfer"
"0xd973f995f27e6f2952bec86f181c029aa0288b014defa75e24e4a8adfed8e7d1","38064330","1713734219","2024-04-21 21:16:59","0x1a35e4c5c93f2e4ce4039f4613548a34fafe89cf","0xb831e554c7960688c61791ff0fa798652f9cf711","","0.000004006900018","0","0.00232377169114584","0.000043133099982","0.0250147186701115","579.86","","","Transfer"
"0x7467f4a5384702cf70c1f13a005c9030a4d65f4b0367fd2d7a3d5744f999eb63","38064390","1713734399","2024-04-21 21:19:59","0xb8011157c7a06501aa949ed3bdefc7a4d3c6c637","0xb831e554c7960688c61791ff0fa798652f9cf711","","0.000004006900018","0","0.00232377169114584","0.000043133099982","0.0250147186701115","579.86","","","Transfer"
"0x2b37f7e89ed0374e3f90adee7fe1bedeb57b7e69c9dcc2bfa078b6863d5c36a6","38064393","1713734408","2024-04-21 21:20:08","0xc82d88971c1cc94c1e0821add449a4655c98e2ba","0xb831e554c7960688c61791ff0fa798652f9cf711","","0.00000400690001801","0","0.00232377169115164","0.000043133099982","0.0250147186701115","579.86","","","Transfer"
"0x5994fbdf9925c2f980c6cc00903772ba58aba2fc093d3edd1f7d6aaeaa2897eb","38064411","1713734462","2024-04-21 21:21:02","0x1821fbae562fcffb0972e1bb3f56f3aa9f371baf","0xb831e554c7960688c61791ff0fa798652f9cf711","","0.000004006900018","0","0.00232377169114584","0.000043133099982","0.0250147186701115","579.86","","","Transfer"
"0xcfa39c3b77f8777e539f3fd8494a13c6214f470232cd93f5334b8a34568c817c","38064421","1713734492","2024-04-21 21:21:32","0xd145903d7c6330c9361d5e1b5e5222a3d3469cb9","0xb831e554c7960688c61791ff0fa798652f9cf711","","0.000004006900018","0","0.00232377169114584","0.000043133099982","0.0250147186701115","579.86","","","Transfer"
"0x0e85118f89377a89159c30f994cfe8b73261f9a91f13141476520e9cb40166bd","38064435","1713734534","2024-04-21 21:22:14","0x70ef271e741aa071018a57b6e121fe981409a16d","0xb831e554c7960688c61791ff0fa798652f9cf711","","0.000004006900018","0","0.00232377169114584","0.000043133099982","0.0250147186701115","579.86","","","Transfer"
"0x077eebebbe2a0e8d6332a292ed8c1e4e0114e03cf827391dd94741fce60252eb","38064455","1713734594","2024-04-21 21:23:14","0x7449618104c0a1396e53d9b77312e6cff2e89aac","0xb831e554c7960688c61791ff0fa798652f9cf711","","0.000004006900018","0","0.00232377169114584","0.000043133099982","0.0250147186701115","579.86","","","Transfer"
"0x7aa293df619d7247dd28cc9b47df3067c9028b7a9ad9d6632f964d704cfb1200","38064494","1713734711","2024-04-21 21:25:11","0xa6fee6df77687b44b3a859fb0ace933651373efa","0xb831e554c7960688c61791ff0fa798652f9cf711","","0.000004006900018","0","0.00232377169114584","0.000043133099982","0.0250147186701115","579.86","","","Transfer"
"0xe939dec9c18f049b11edaffbca06f5ecfaafb96edd164b71c53a5c2c299f8849","38064515","1713734774","2024-04-21 21:26:14","0x7363dad2f308609746216f71f8c0b0e952edd9ba","0xb831e554c7960688c61791ff0fa798652f9cf711","","0.000004114000018","0","0.00238588353496617","0.000044285999982","0.025683334400648","579.86","","","Transfer"
"0x7ffb73f4e769a6ef34882217e18d1a625aa91539e1529cab6b1fe0e66d2a7970","38064526","1713734807","2024-04-21 21:26:47","0xf291291dc48fe79ab1b92e28a5457a3eff4ef09c","0xb831e554c7960688c61791ff0fa798652f9cf711","","0.000004006900018","0","0.00232377169114584","0.000043133099982","0.0250147186701115","579.86","","","Transfer"
"0xc7ca87dabb255c1811a1f1630fe713a43ca996568c8c586c9fe5d056053c57fe","38064557","1713734900","2024-04-21 21:28:20","0xf7e5a901db4fefc5f142f0fd4157d0cf802ed2a8","0xb831e554c7960688c61791ff0fa798652f9cf711","","0.000004006900018","0","0.00232377169114584","0.000043133099982","0.0250147186701115","579.86","","","Transfer"
"0xf6c39efae04ba16e5b6afd32becaf74d295459b9f7c0e1f4e994fe2198da1a31","38064631","1713735122","2024-04-21 21:32:02","0xf5cee82cc67a32d12c6483cf63a4d3e053edf402","0xb831e554c7960688c61791ff0fa798652f9cf711","","0.00000400690001479","0","0.00232377168928422","0.000043133100003","0.0250147186822903","579.86","","","Transfer"
"0xcccc3d039906b69e28ed002c53a99fa43a16085d890f850dbc7fcd9ddca45f82","38064647","1713735170","2024-04-21 21:32:50","0xf4627cec6ea1c46963942c076f39746814b7aa9e","0xb831e554c7960688c61791ff0fa798652f9cf711","","0.000004006900014016","0","0.00232377168883535","0.000043133100003","0.0250147186822903","579.86","","","Transfer"
"0xbec4173802f959242693c6fd05f6f03cc942d2c181aab9b283598b5b91d6a4e9","38064686","1713735287","2024-04-21 21:34:47","0x80d17a81edbb64bc1f467955d5c6d92969e70f1c","0xb831e554c7960688c61791ff0fa798652f9cf711","","0.000004006900018","0","0.00232377169114584","0.000043133099982","0.0250147186701115","579.86","","","Transfer"
"0xd534924c37736146a268cc638fa080dc579a729bc0f60e1ece3ad58d0b526fbc","38064694","1713735311","2024-04-21 21:35:11","0xd8beef91f884b9fa5e8c6cb83df08f53bb3dfe1e","0xb831e554c7960688c61791ff0fa798652f9cf711","","0.000005230900006","0","0.00303362132784751","0.000056309099994","0.0326560413117743","579.86","","","Transfer"
"0x37d979a73e3ead9b28ed1901972510534d9ee2d3afcb827fc28de386dc7520f2","38064774","1713735551","2024-04-21 21:39:11","0x5145653a6028f7e2a5ac1c5aba80026270dcb627","0xb831e554c7960688c61791ff0fa798652f9cf711","","0.000004006900018","0","0.00232377169114584","0.000043133099982","0.0250147186701115","579.86","","","Transfer"
"0x3ababa49f56a4fbc719febf0caf576e04c44b8eb30d5f8d0c17ce2a2ffe2410b","38064779","1713735566","2024-04-21 21:39:26","0x410575ead586168e73bef8d2a9b9892b38d9e042","0xb831e554c7960688c61791ff0fa798652f9cf711","","0.000004006900018","0","0.00232377169114584","0.000043133099982","0.0250147186701115","579.86","","","Transfer"
"0x68f53d4e87eba2cee5d4aa000f50b27fdcc801e2c00bc2d5bd384c07b83c4ad7","38064788","1713735593","2024-04-21 21:39:53","0x6246a4725170a2485b681e89274a3a565fda9805","0xb831e554c7960688c61791ff0fa798652f9cf711","","0.000004006900018","0","0.00232377169114584","0.000043133099982","0.0250147186701115","579.86","","","Transfer"
"0x8e61da868f642c1e49263d4fe3d50d5b8f5039c1beca7da9daccf744fe4b66e3","38064799","1713735626","2024-04-21 21:40:26","0xea144542b4e822587a5510801dd25ca4bf817dc9","0xb831e554c7960688c61791ff0fa798652f9cf711","","0.000004006900018","0","0.00232377169114584","0.000043133099982","0.0250147186701115","579.86","","","Transfer"
"0x0390c904125d1640d94a675a3b1124dec1f35a461b01793e2a1979eee59f45f6","38064856","1713735797","2024-04-21 21:43:17","0x11ccc88363a75f75285e1dbaf12b993a8cb2d181","0xb831e554c7960688c61791ff0fa798652f9cf711","","0.00000400690001697","0","0.0023237716905485","0.000043133100003","0.0250147186822903","579.86","","","Transfer"
"0x88ec6af40b27ffed78af2c1c3b1e227af3e34f94723c3b5776cc93a69b9e7698","38064876","1713735857","2024-04-21 21:44:17","0x606a0e610a8db7a95334809d5658c28396b3ab0f","0xb831e554c7960688c61791ff0fa798652f9cf711","","0.000004499900012","0","0.0026096833496963","0.000048440099988","0.0280924736236801","579.86","","","Transfer"
"0xb8e2dfc6960d01b5ebedd13571866077de870517fe693d4f6ea43ba54eabe4f9","38064918","1713735983","2024-04-21 21:46:23","0x6db811b9bce8f4f9e0272ba5dda47a0013c0a8a0","0xb831e554c7960688c61791ff0fa798652f9cf711","","0.0000040069000181","0","0.00232377169120383","0.000043133099982","0.0250147186701115","579.86","","","Transfer"
"0x9dcd3c44d15589b031f6bde3e38ad62aa874bf0e0f074bad89e6b644399fc0cd","38064981","1713736172","2024-04-21 21:49:32","0xd33f2ece6390f7238c2e1220dd86da6014ba2447","0xb831e554c7960688c61791ff0fa798652f9cf711","","0.000004006900018","0","0.00232377169114584","0.000043133099982","0.0250147186701115","579.86","","","Transfer"
"0x7a6bf57b5ed1125391aba7718840ffd11c14fa332e212db5797d6df7e1631614","38065029","1713736316","2024-04-21 21:51:56","0xd10bb4cbd30ee3aa6f4f444a9f30ed9dd185c12f","0xb831e554c7960688c61791ff0fa798652f9cf711","","0.000004006900018","0","0.00232377169114584","0.000043133099982","0.0250147186701115","579.86","","","Transfer"
"0x4cf044259594004ec95ba3fb42db3e45e6cc98b69bb9c02f6b3f861d076a223e","38065071","1713736442","2024-04-21 21:54:02","0xa5fa07e43a20626d8f4c7ce4f485dffe34506c5a","0xb831e554c7960688c61791ff0fa798652f9cf711","","0.000004499900012","0","0.0026096833496963","0.000048440099988","0.0280924736236801","579.86","","","Transfer"
"0x1898251a8321233dc53d2272782eead76a81513532c658c14ccd7b59e7f43989","38065128","1713736613","2024-04-21 21:56:53","0x3db1ddccee472ae030d447d6b113c2825e57e9c7","0xb831e554c7960688c61791ff0fa798652f9cf711","","0.000004006900009","0","0.00232377168592635","0.000043133100003","0.0250147186822903","579.86","","","Transfer"
"0x2dceb17a82fcff1ef3b482cd82b687cc938b96460a9575ca6ed44a5f47be4103","38065197","1713736820","2024-04-21 22:00:20","0x872f52b5f8930c381d2462e483134be6cba5426f","0xb831e554c7960688c61791ff0fa798652f9cf711","","0.000004006900006","0","0.00232377168418653","0.000043133100003","0.0250147186822903","579.86","","","Transfer"
"0xb42d175f657f68b1ba7edbb3d9352c05b9ed8f464d497785d00dfa3a3dac7fad","38065209","1713736856","2024-04-21 22:00:56","0x3af7e5193b35ea72ce5815302a9a5d1dbb198a01","0xb831e554c7960688c61791ff0fa798652f9cf711","","0.000004006900018","0","0.00232377169114584","0.000043133099982","0.0250147186701115","579.86","","","Transfer"
"0xccb18f8554662195171b8cb85d3ec7e08b355305ba06e3bdd738197e24816322","38065283","1713737078","2024-04-21 22:04:38","0xfa4abfc7811be1c929bff24b46c7d1aabfc2c5f3","0xb831e554c7960688c61791ff0fa798652f9cf711","","0.000004006900018","0","0.00232377169114584","0.000043133099982","0.0250147186701115","579.86","","","Transfer"
"0x8f099464ad47a96b3713836339263f079d18ef473fe4785fdbcac4f7478e5754","38065318","1713737183","2024-04-21 22:06:23","0x9b6b922160cc7b73724e85e59107460db489e571","0xb831e554c7960688c61791ff0fa798652f9cf711","","0.000004006900016122","0","0.0023237716900567","0.000043133100003","0.0250147186822903","579.86","","","Transfer"
"0x8957c566fa3b48e3024b84eab4d149ffecb1b01b60abc5c2a727c7acc0d91c3f","38065337","1713737240","2024-04-21 22:07:20","0x367149613821c6ea92f99a001df3427db578dc68","0xb831e554c7960688c61791ff0fa798652f9cf711","","0.000004476916017223","0","0.00259635395386104","0.000048192684015","0.0279489865809757","579.86","","","Transfer"
"0x5a7a51634980cc0c39ff85dfed8153ef7b6bd95dd45fcdceb6df97c25f218ee6","38065376","1713737357","2024-04-21 22:09:17","0x181f390136ce03dc107012580ca14f0737bc7a53","0xb831e554c7960688c61791ff0fa798652f9cf711","","0.000005329585018","0","0.00309085296232699","0.000057371414982","0.033272122942238","579.86","","","Transfer"
"0x267be4f1a4c1985048f1e745431dec09e3819bbf1eb2a773b4a9860d921d5d8f","38065401","1713737432","2024-04-21 22:10:32","0x12b3b0ef76d12516e3c25bc6c7c4f46afc2bc658","0xb831e554c7960688c61791ff0fa798652f9cf711","","0.000004006900018","0","0.00232377169114584","0.000043133099982","0.0250147186701115","579.86","","","Transfer"
"0x8e75ba5995efa664a7aa07e63682c953960be74f2d763fad5b779275810d883a","38065421","1713737492","2024-04-21 22:11:32","0xf7d97f1707b8b2893090abde1766298cd7bebb18","0xb831e554c7960688c61791ff0fa798652f9cf711","","0.000004006900018","0","0.00232377169114584","0.000043133099982","0.0250147186701115","579.86","","","Transfer"
"0x7661a02c2a81924b152176c29850649f3e07874c72854bdedb1fa15d32598340","38065442","1713737555","2024-04-21 22:12:35","0x0441190e77c5c0d6422f4fe021db52ce14f80c41","0xb831e554c7960688c61791ff0fa798652f9cf711","","0.000004006900018","0","0.00232377169114584","0.000043133099982","0.0250147186701115","579.86","","","Transfer"
"0x7209cc823e41c8df0c026fa22e9b66873e353b2b53ed3ef49120f1d759de4ab6","38065543","1713737858","2024-04-21 22:17:38","0x3d79a106f464c8e8674d223a1721eb3669d8086f","0xb831e554c7960688c61791ff0fa798652f9cf711","","0.000004006900018","0","0.00232377169114584","0.000043133099982","0.0250147186701115","579.86","","","Transfer"
"0xb9743cf2632385346618eb35120dcfba2a71b3b812f28e9c218e71e630b9f59e","38065548","1713737873","2024-04-21 22:17:53","0x004fbb13c2502c553feb21ee38fa704ade69a595","0xb831e554c7960688c61791ff0fa798652f9cf711","","0.000004006900018","0","0.00232377169114584","0.000043133099982","0.0250147186701115","579.86","","","Transfer"
"0x2d80a8a0f8120db37b73290429dc945a9a86c79b3858ab5b794a23354a9af137","38065607","1713738050","2024-04-21 22:20:50","0x66891ede57991c95c86110197807e0fcc2412269","0xb831e554c7960688c61791ff0fa798652f9cf711","","0.000004006900018","0","0.00232377169114584","0.000043133099982","0.0250147186701115","579.86","","","Transfer"
"0x2bd9e397ea872fc3e561d0409f49c78ac7ff02ceca903cfad9ed5c609c0c57b6","38065626","1713738107","2024-04-21 22:21:47","0xe6885b683075be4936f97e5f70789f978e291922","0xb831e554c7960688c61791ff0fa798652f9cf711","","0.000004006900012","0","0.00232377168766618","0.000043133100003","0.0250147186822903","579.86","","","Transfer"
"0x9e651f6a9aa67ce2bcf3c44fc2b743c589a7a3eef8709a409335d2bf20569210","38065673","1713738248","2024-04-21 22:24:08","0xf6a65a675f6d8704e55b4dc78a8cba50512e759e","0xb831e554c7960688c61791ff0fa798652f9cf711","","0.000004006900018","0","0.00232377169114584","0.000043133099982","0.0250147186701115","579.86","","","Transfer"
"0x7849fcc8fdb8858cc8bd0f79fc8cb4d55ed5fd26e3691f2c7df5b32d4a31be8b","38065716","1713738377","2024-04-21 22:26:17","0x060e8ec65bd15a0fe4bf83261298e76ffcf9ea31","0xb831e554c7960688c61791ff0fa798652f9cf711","","0.000005230900006","0","0.00303362132784751","0.000056309099994","0.0326560413117743","579.86","","","Transfer"
"0xf3c1a12d1682a1672b37dd42fd7f17bbe93562e0b73f713f13f836308ad2ba77","38065737","1713738440","2024-04-21 22:27:20","0x38e1802e19287184e2a07171d05985b37cfbb770","0xb831e554c7960688c61791ff0fa798652f9cf711","","0.000004006900006","0","0.00232377168418653","0.000043133100003","0.0250147186822903","579.86","","","Transfer"
"0x7c2e230ab66a63141a767cbac84796b759b00522a0f07b73401b2cf67e036fe0","38065752","1713738485","2024-04-21 22:28:05","0x383f95a0c543079aad6d20288eb999eb4b94a592","0xb831e554c7960688c61791ff0fa798652f9cf711","","0.000004006900018","0","0.00232377169114584","0.000043133099982","0.0250147186701115","579.86","","","Transfer"
"0x1d153b2e21df87ab89684bbe427cc1f5795a349c50549a9aba5fcd2f7bfa7717","38065883","1713738878","2024-04-21 22:34:38","0xb62cd56001329af8e664813bf6ff014385dd9b6b","0xb831e554c7960688c61791ff0fa798652f9cf711","","0.000004006900018","0","0.00232377169114584","0.000043133099982","0.0250147186701115","579.86","","","Transfer"
"0xe1614199f026a194e3c2770eba2acbbc7ffb19b95882f3cca109cced03f21c8b","38065918","1713738983","2024-04-21 22:36:23","0x24290e5d4f6199d87aeaa716ee98588adce5cdb2","0xb831e554c7960688c61791ff0fa798652f9cf711","","0.000004006900019","0","0.00232377169172578","0.000043133099982","0.0250147186701115","579.86","","","Transfer"
"0xa354be858801d307e525ab1ea546f86f796df9dc7dda9eae6a9f5ade9f645d2a","38065967","1713739130","2024-04-21 22:38:50","0x631331f9e68a71fabddc710c7b72907510a80df1","0xb831e554c7960688c61791ff0fa798652f9cf711","","0.000004006900018","0","0.00232377169114584","0.000043133099982","0.0250147186701115","579.86","","","Transfer"
"0x7f96b1cbd1645eef2244365efb49598807ba6c9b37d06809797a3c981770f012","38066071","1713739449","2024-04-21 22:44:09","0x67893fc17bf834d5595f19202a73d22dbd1064b6","0xb831e554c7960688c61791ff0fa798652f9cf711","","0.000004006900018001","0","0.00232377169114642","0.000043133099982","0.0250147186701115","579.86","","","Transfer"
"0x4a978f49073ea480ef3ef97a11fb8b9db58e728403e3a261faef9ba571bfd156","38066115","1713739581","2024-04-21 22:46:21","0x521e5ee39eb734c897a7b4eeee0bde0cf589255b","0xb831e554c7960688c61791ff0fa798652f9cf711","","0.000004006900018","0","0.00232377169114584","0.000043133099982","0.0250147186701115","579.86","","","Transfer"
"0x3bcbe752d7a371942a31c0799a5669e38affc4a8cb8a250e6ca772dbdf255ad7","38066156","1713739704","2024-04-21 22:48:24","0xf64deb483ab24ec1556c2df169dc7d19d56d17a2","0xb831e554c7960688c61791ff0fa798652f9cf711","","0.000004006900018","0","0.00232377169114584","0.000043133099982","0.0250147186701115","579.86","","","Transfer"
"0x096c092d5d6b816ce59b24e8d71f40993b38eaef49e3e627d738593c7d986b67","38066174","1713739758","2024-04-21 22:49:18","0x394570cb71a08c164e2ee4f6d817ee2052f2d493","0xb831e554c7960688c61791ff0fa798652f9cf711","","0.000004006900018","0","0.00232377169114584","0.000043133099982","0.0250147186701115","579.86","","","Transfer"
"0x3976acde48f60c6ec8cdef31218673b93a079766d35e2c2297b559dedfc07f46","38066186","1713739794","2024-04-21 22:49:54","0xedde1c79666d91887e976dfdc3a20c7a1b8207d4","0xb831e554c7960688c61791ff0fa798652f9cf711","","0.000004006900018","0","0.00232377169114584","0.000043133099982","0.0250147186701115","579.86","","","Transfer"
"0x364cd723e83de5ae0f100224aa3bed7ce821642d665f17e5d9f621322c55d9a7","38066240","1713739956","2024-04-21 22:52:36","0x12cf3673b70f56733f34d588dddd1913a2397df6","0xb831e554c7960688c61791ff0fa798652f9cf711","","0.000004006900018","0","0.00232377169114584","0.000043133099982","0.0250147186701115","579.86","","","Transfer"
"0xa3c3dbe814b346f9b181659c735fe68aa559002619f71bf3830be37071300d06","38066598","1713741030","2024-04-21 23:10:30","0xd80734be5826647a44c151be745050fb4432ae43","0xb831e554c7960688c61791ff0fa798652f9cf711","","0.000005004766015","0","0.00290247661140063","0.000053874833985","0.0312443069497934","579.86","","","Transfer"
"0x7de47179682143644dc7c1117f76a2f4930059a74087cf2cd570f5d7b30b2d13","38066637","1713741147","2024-04-21 23:12:27","0x85d6cf61342b03be1f2b9bbffb1c2fd4bfd9a598","0xb831e554c7960688c61791ff0fa798652f9cf711","","0.000004496500009","0","0.00260771154339075","0.000048403499991","0.0280712477292124","579.86","","","Transfer"
"0x7d9040ab1c5964a92671614488197fa89c5fb4bf24d9b64c033ab58a7be11216","38066744","1713741468","2024-04-21 23:17:48","0xd3c5b6232ef260b14df24d5c92959988c06fad60","0xb831e554c7960688c61791ff0fa798652f9cf711","","0.000004006900018","0","0.00232377169114584","0.000043133099982","0.0250147186701115","579.86","","","Transfer"
"0xbbb9bd82a9f02e697cecc942c9f1cc947a7b2d287b1e23ea5dc5fbd7da1d4433","38066763","1713741525","2024-04-21 23:18:45","0xff494368652860a28c3a9bcbfcbd9398332fd7ac","0xb831e554c7960688c61791ff0fa798652f9cf711","","0.000004006900019","0","0.00232377169172578","0.000043133099982","0.0250147186701115","579.86","","","Transfer"
"0x4b83e7d873d99083491d907784bc518b17f88caeb76179f4db103e5e41b11059","38066792","1713741612","2024-04-21 23:20:12","0x18d2daa9c2169f73f8dbf95bfe65474496fddcb7","0xb831e554c7960688c61791ff0fa798652f9cf711","","0.000004006900018","0","0.00232377169114584","0.000043133099982","0.0250147186701115","579.86","","","Transfer"
"0x9d59e23862c3a760733ff461197080bbffe1116b106e150bdd6d1f3fa92faa52","38066807","1713741657","2024-04-21 23:20:57","0x3253daf52fdcc34a9a39945d5db37a978d1866d6","0xb831e554c7960688c61791ff0fa798652f9cf711","","0.000004006900018","0","0.00232377169114584","0.000043133099982","0.0250147186701115","579.86","","","Transfer"
"0x13018e2df979594d427ef4fc2c098fa360f1c0c09759bff8e76148e720221567","38067864","1713744829","2024-04-22 00:13:49","0x6a8650c751526972e5088e75bdad654893af8609","0xb831e554c7960688c61791ff0fa798652f9cf711","","0.000002550000003","0","0.00147885342603355","0.000027449999997","0.0159194221538926","604.83","","","Transfer"
"0x047ec0d8a143e743690e45340339946f94fa8bd49458ad661dace811e91133e0","38067926","1713745015","2024-04-22 00:16:55","0x6a8650c751526972e5088e75bdad654893af8609","0xb831e554c7960688c61791ff0fa798652f9cf711","","0.000002550000003","0","0.00147885342603355","0.000027449999997","0.0159194221538926","604.83","","","Transfer"
"0x5eabf8024280fd5c57ab8e54eedf0691b0dfcfa33a3aae9c694fc632603a40dc","38067945","1713745072","2024-04-22 00:17:52","0xaea7cf9ac058354934080bd281762c6554e3fad4","0xb831e554c7960688c61791ff0fa798652f9cf711","","0.000003335808001","0","0.00193457689610402","0.000035908992","0.0208251512871121","604.83","","","Transfer"
"0xfd020a4f1e8995f49dc90a1a2de0be374a8ea71288b65455030bdd1585e723c1","38067970","1713745147","2024-04-22 00:19:07","0x7b4da4ea91860724fac38b7630176d7672b8dbfa","0xb831e554c7960688c61791ff0fa798652f9cf711","","0.000004006900018","0","0.00232377169114584","0.000043133099982","0.0250147186701115","604.83","","","Transfer"
"0x48bc5df010c9804551c16fd1f90b9c9e74da5d8db057cb12509d34680358b593","38068026","1713745315","2024-04-22 00:21:55","0x7ded88fe4aa6d434de11047537c280231c613bd8","0xb831e554c7960688c61791ff0fa798652f9cf711","","0.000004006900018","0","0.00232377169114584","0.000043133099982","0.0250147186701115","604.83","","","Transfer"
"0xc5105fe132e60d1765ec854d5063e2550396d7f5e748dd4fa219fc3bbfccd16b","38068045","1713745372","2024-04-22 00:22:52","0xb9f7176fef6f9c26b38cc61d738d8d8b91f7140b","0xb831e554c7960688c61791ff0fa798652f9cf711","","0.000004006900019","0","0.00232377169172578","0.000043133099982","0.0250147186701115","604.83","","","Transfer"
"0x4d2fedb25b758d213ca57357776250c3193403a8613305bc731034d160459179","38068065","1713745432","2024-04-22 00:23:52","0xc4bc9fe2cf7d08c6c5a76132872b9862d7ec09c6","0xb831e554c7960688c61791ff0fa798652f9cf711","","0.000004006900018","0","0.00232377169114584","0.000043133099982","0.0250147186701115","604.83","","","Transfer"
"0xfab481e6835d33c69ebadfa7e04d96a09edd0dfe12a723fa3f38649c22bbfb68","38068068","1713745441","2024-04-22 00:24:01","0x5a81db8a74a9fb5fb4eee0312145db6444ca0c64","0xb831e554c7960688c61791ff0fa798652f9cf711","","0.000004006900018","0","0.00232377169114584","0.000043133099982","0.0250147186701115","604.83","","","Transfer"
"0x33a9df4bc1d724781b7f2670f0e94d9cea34722f4cbf813e6f63c21f8768455b","38068107","1713745558","2024-04-22 00:25:58","0xa9599437b90d4de4a80d849eee662142ea7a88c7","0xb831e554c7960688c61791ff0fa798652f9cf711","","0.000004006900018","0","0.00232377169114584","0.000043133099982","0.0250147186701115","604.83","","","Transfer"
"0x717b0d6b5fd08a43376424c2d2108a11cecfb1a5f1918ec0a4acf3adc13655d7","38068261","1713746020","2024-04-22 00:33:40","0x608ccb8df83fec5a4776809b1903015edee2c80d","0xb831e554c7960688c61791ff0fa798652f9cf711","","0.000002530807012","0","0.00146772259447952","0.000027243392988","0.0157996019645817","604.83","","","Transfer"
"0xfa4aa52c5c73664c9c1cbbb314d59804554c49a4691fcb352d88ea15a07fedcf","38068408","1713746461","2024-04-22 00:41:01","0xf37c30184a0d74877281dfa5024cc81f58e40f79","0xb831e554c7960688c61791ff0fa798652f9cf711","","0.000002179026006","0","0.00126370983160713","0.000023456573994","0.0136034646169514","604.83","","","Transfer"
"0x4c2c6c0e76a59d362d80aa466c798c2c8d83ef753afb2a02cea57a361a32da1a","38068955","1713748102","2024-04-22 01:08:22","0x7d131ce2d96ef41cdd3b0a598dce9a67069573f9","0xb831e554c7960688c61791ff0fa798652f9cf711","","0.000075167370003","0","0.0435927539310156","0.000809154629997","0.4692631746487","604.83","","","Transfer"
"0x990bd582f0f73a4f4d67add301407f77c1bd4cdca753953c48a40ab9808f434a","38069523","1713749806","2024-04-22 01:36:46","0x04fe8b03ed0e3434573afcc532c5269234ffb2ff","0xb831e554c7960688c61791ff0fa798652f9cf711","","0.000145922050009","0","0.0846264013081449","0.001570807949991","0.910978319902743","604.83","","","Transfer"
"0xfef4fa123db37b26efc9b161e2e3d0d8c9319beb70b0e6456f3ff412e7163663","38070350","1713752294","2024-04-22 02:18:14","0x1e38398a2df20653ede5a756a2ede45a2863373d","0xb831e554c7960688c61791ff0fa798652f9cf711","","0.000002402210506","0","0.00139314401281273","0.000025859089494","0.0149967855087528","604.83","","","Transfer"
